,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
30521,27,4,212232,1,10,1,8,1,4,0,0,0,40,28,0
30522,57,5,300104,15,9,1,13,1,1,0,0,0,84,28,0
30523,22,5,156933,15,9,0,9,5,4,0,0,0,25,28,1
30524,20,5,286734,1,10,0,2,3,2,1,0,0,35,28,1
30525,49,0,143482,1,10,1,14,2,1,1,0,0,65,28,0
30526,38,5,226357,15,9,1,13,1,1,0,0,0,40,28,1
30527,40,5,104892,4,13,1,7,1,1,0,0,0,40,28,1
30528,44,5,223194,15,9,1,13,1,4,0,0,1485,40,15,1
30529,37,1,272090,1,10,1,2,2,1,1,0,0,20,28,1
30530,57,5,204816,11,14,5,14,3,1,0,0,0,30,28,1
30531,56,5,230039,0,4,0,5,5,1,1,0,0,30,28,1
30532,41,5,242619,2,12,5,14,3,1,0,0,0,80,28,1
30533,50,1,131982,15,9,1,5,1,3,0,0,0,60,30,1
30534,33,5,87310,5,5,0,3,3,1,0,0,0,50,28,1
30535,29,5,134566,11,14,1,0,1,1,0,0,0,20,28,1
30536,28,8,163862,4,13,1,8,1,1,0,5178,0,40,28,0
30537,35,5,239409,13,6,1,3,1,1,0,0,0,50,28,1
30538,36,5,203717,15,9,5,13,0,1,0,0,0,40,28,1
30539,45,5,172274,7,16,5,14,0,4,1,0,3004,35,28,0
30540,30,1,65278,2,12,0,13,5,1,0,0,0,40,28,1
30541,35,0,135289,15,9,1,5,1,1,0,0,0,60,28,1
30542,27,5,246974,6,11,1,0,1,1,0,0,0,40,28,1
30543,22,5,180060,15,9,0,8,3,1,0,0,0,40,20,1
30544,24,5,118023,1,10,0,9,5,1,0,0,0,30,28,1
30545,47,5,102308,4,13,1,14,1,1,0,0,0,50,28,0
30546,47,5,45564,1,10,1,8,1,1,0,0,0,40,28,0
30547,18,5,137646,12,7,0,5,5,1,1,0,0,15,28,1
30548,18,5,237646,1,10,0,2,5,1,0,0,0,30,28,1
30549,31,6,189843,15,9,5,1,3,1,0,0,0,47,28,0
30550,43,1,118261,11,14,5,5,0,1,1,0,0,30,28,1
30551,45,5,288437,15,9,1,11,1,2,0,4064,0,40,28,1
30552,39,5,106347,15,9,1,11,1,1,0,0,0,40,28,1
30553,30,5,316471,4,13,0,2,3,1,0,0,0,50,28,1
30554,22,5,50058,1,10,0,2,3,1,1,0,0,35,28,1
30555,30,1,182089,15,9,1,12,1,1,0,0,0,85,28,1
30556,36,5,186865,7,16,1,14,1,1,0,0,0,60,28,0
30557,20,4,158206,2,12,0,14,3,1,0,0,0,30,28,1
30558,61,3,229744,8,2,1,10,1,1,0,3942,0,20,27,1
30559,27,5,141545,15,9,1,11,1,1,0,0,1902,45,28,1
30560,59,6,50929,1,10,1,8,1,1,0,0,0,60,28,0
30561,60,5,132529,15,9,1,13,1,1,0,0,0,40,28,1
30562,43,5,260696,4,13,5,8,3,1,1,0,0,40,28,1
30563,35,5,231180,15,9,5,11,3,1,0,0,0,60,28,1
30564,40,5,223277,4,13,1,2,1,1,0,0,0,50,28,0
30565,20,5,279538,12,7,1,9,4,1,0,2961,0,35,28,1
30566,47,5,46044,11,14,1,8,1,1,0,0,0,40,28,1
30567,40,5,168071,2,12,5,14,3,1,0,0,0,50,28,1
30568,20,5,79691,15,9,0,3,5,1,0,0,0,40,28,1
30569,75,3,114204,1,10,1,10,1,1,0,0,0,13,28,1
30570,25,5,124111,1,10,0,2,5,1,1,0,0,40,28,1
30571,47,5,104521,6,11,1,14,1,1,0,0,0,40,28,0
30572,29,1,128516,2,12,4,0,0,1,1,0,0,40,28,0
30573,34,5,112564,15,9,1,11,1,1,0,0,0,45,28,1
30574,45,4,32186,4,13,2,14,3,1,1,0,0,40,28,1
30575,23,5,239663,1,10,0,9,5,1,0,2597,0,50,28,1
30576,46,5,269284,2,12,4,2,0,1,1,0,0,40,28,1
30577,41,4,175537,1,10,5,3,3,4,1,0,0,38,28,1
30578,29,5,444304,4,13,1,14,1,1,0,0,0,40,28,0
30579,17,5,27415,12,7,0,9,5,0,0,0,0,20,28,1
30580,39,5,174343,5,5,1,13,1,1,0,0,0,40,28,1
30581,37,5,148143,15,9,0,3,0,4,1,0,0,40,28,1
30582,34,5,209213,15,9,1,3,1,4,0,0,0,40,36,1
30583,20,5,165097,15,9,0,13,3,1,0,0,0,40,28,1
30584,18,3,51574,15,9,0,10,5,3,1,0,1602,38,28,1
30585,52,5,167651,6,11,1,13,1,1,0,0,0,40,28,0
30586,42,6,29075,2,12,1,14,2,0,1,0,0,40,28,1
30587,22,5,396895,3,3,1,13,1,1,0,0,0,35,27,1
30588,66,4,71075,1,10,5,8,3,1,1,0,0,55,28,1
30589,35,5,129573,15,9,1,11,1,1,0,0,0,65,28,1
30590,40,6,183765,2,12,0,14,3,1,0,0,0,40,28,0
30591,21,5,164991,15,9,5,0,0,0,1,0,0,38,28,1
30592,51,6,154891,15,9,5,1,0,1,0,0,0,52,28,1
30593,34,5,200117,13,6,1,13,1,1,0,0,0,40,28,1
30594,24,5,176389,15,9,1,13,1,1,0,0,0,40,28,1
30595,43,5,342567,4,13,3,2,0,1,1,0,0,40,28,1
30596,34,5,178841,4,13,1,8,2,1,1,0,0,40,28,0
30597,42,6,191149,11,14,0,14,0,1,1,0,0,40,28,1
30598,41,5,29702,6,11,0,13,3,1,0,0,0,30,28,1
30599,21,5,157893,15,9,0,11,5,1,1,0,0,40,28,1
30600,64,6,31993,0,4,1,1,1,1,0,0,0,10,28,1
30601,24,8,210736,15,9,0,2,3,1,1,0,1974,40,28,1
30602,23,5,39615,1,10,0,9,5,1,0,0,0,10,28,1
30603,29,5,200511,15,9,1,0,1,1,0,0,0,50,28,1
30604,44,1,47818,15,9,5,8,0,1,1,0,0,60,28,1
30605,28,5,183155,4,13,1,14,1,1,0,0,0,55,28,1
30606,33,0,374905,15,9,1,0,1,1,0,0,0,50,28,0
30607,35,5,128876,1,10,1,13,1,1,0,0,0,40,28,1
30608,41,5,202872,13,6,3,13,3,1,1,0,0,40,28,1
30609,42,5,153414,4,13,1,0,1,4,0,0,0,40,28,0
30610,51,1,24790,1,10,1,8,1,1,0,0,0,99,28,0
30611,32,5,316769,12,7,0,5,0,4,1,0,0,40,11,1
30612,37,5,126569,15,9,0,13,5,1,0,0,0,40,28,1
30613,18,5,128538,12,7,0,0,5,1,1,0,0,25,28,1
30614,24,5,234640,6,11,0,5,5,1,1,0,0,35,28,1
30615,29,3,65372,1,10,5,10,0,1,1,0,0,40,28,1
30616,45,5,343377,1,10,1,2,1,1,0,0,0,40,28,1
30617,52,8,30731,4,13,1,8,1,1,0,0,0,45,28,0
30618,35,5,412379,15,9,0,5,3,1,1,0,0,40,28,1
30619,46,0,112320,4,13,5,8,3,1,1,0,0,50,28,1
30620,63,5,181929,15,9,4,8,0,1,0,0,0,50,28,0
30621,32,6,100135,4,13,1,14,2,1,1,0,0,35,28,0
30622,24,5,128061,15,9,0,5,5,1,1,594,0,15,28,1
30623,72,3,402306,1,10,1,10,1,1,0,0,0,32,31,1
30624,35,3,98389,1,10,0,10,0,1,0,0,0,10,28,1
30625,29,5,179565,4,13,0,2,3,1,1,0,0,40,28,1
30626,35,5,64922,4,13,1,8,1,1,0,7688,0,50,28,0
30627,70,5,102610,13,6,1,9,1,1,0,0,0,32,28,1
30628,65,3,115513,4,13,1,10,1,1,0,5556,0,48,28,0
30629,36,5,150548,15,9,0,3,3,1,1,0,0,30,28,1
30630,53,5,133219,15,9,1,5,1,4,0,4386,0,30,28,0
30631,49,6,67001,15,9,1,11,1,1,0,0,0,40,28,1
30632,60,5,162347,10,15,1,8,1,1,0,0,1902,40,28,0
30633,18,5,138557,12,7,0,9,5,1,0,0,0,40,28,1
30634,21,5,170456,1,10,0,5,5,1,0,0,0,35,35,1
30635,42,5,66006,13,6,0,11,3,4,0,0,0,40,28,1
30636,25,4,176077,11,14,0,14,3,1,1,0,0,37,28,1
30637,32,5,218322,15,9,1,13,1,1,0,0,0,40,28,1
30638,25,0,181691,15,9,1,0,1,1,0,0,0,60,36,1
30639,47,5,168232,4,13,1,2,1,1,0,7298,0,40,28,0
30640,30,5,161690,6,11,0,14,3,1,1,0,0,40,28,1
30641,21,3,242736,2,12,0,10,5,1,1,0,0,40,28,1
30642,38,1,67317,4,13,1,12,1,1,0,0,0,60,28,1
30643,34,5,265807,15,9,1,11,1,1,0,0,2051,55,28,1
30644,37,5,99357,2,12,0,5,3,1,1,0,0,30,28,1
30645,56,5,170070,15,9,1,8,2,1,1,0,0,40,28,0
30646,52,4,231166,6,11,1,8,1,1,0,0,0,40,28,1
30647,23,5,62339,4,13,0,14,5,1,0,0,0,40,28,1
30648,29,4,118520,15,9,1,1,1,1,0,0,0,42,28,1
30649,45,5,155659,15,9,1,13,1,1,0,0,0,40,28,0
30650,23,6,157331,4,13,0,14,3,1,1,0,0,40,28,1
30651,45,5,341762,11,14,1,8,1,1,0,0,0,65,28,0
30652,30,5,164190,4,13,0,8,3,1,0,0,0,42,28,1
30653,45,5,83064,4,13,1,0,1,1,0,0,0,50,28,1
30654,26,5,304283,15,9,1,3,1,1,0,0,0,40,28,1
30655,23,5,436798,1,10,1,3,1,1,0,0,0,40,28,1
30656,24,5,29302,1,10,0,5,5,1,1,0,0,40,36,1
30657,43,5,104660,11,14,4,8,0,1,0,4934,0,40,28,0
30658,42,5,79036,15,9,5,9,0,1,0,0,0,40,28,1
30659,72,5,165622,1,10,4,2,3,1,1,0,0,25,28,1
30660,21,3,177287,1,10,0,10,5,1,1,0,0,40,28,1
30661,57,5,199847,4,13,1,8,1,1,0,15024,0,60,28,0
30662,24,5,22966,4,13,1,0,1,1,0,0,0,45,28,1
30663,27,5,59068,15,9,1,9,1,1,0,0,0,40,28,1
30664,54,5,77336,15,9,1,0,1,1,0,0,0,40,28,1
30665,42,6,96524,15,9,1,8,1,1,0,0,0,60,28,0
30666,17,5,143868,5,5,0,5,5,4,0,0,0,40,28,1
30667,48,5,121424,4,13,1,8,1,1,0,0,0,55,28,0
30668,39,5,176279,4,13,5,0,3,1,1,0,0,40,28,1
30669,41,0,177905,4,13,1,8,1,1,0,7688,0,70,28,0
30670,50,5,205100,0,4,1,5,2,1,1,0,0,35,36,1
30671,57,5,353881,15,9,5,11,3,1,0,0,0,45,28,1
30672,44,6,177937,7,16,1,14,1,1,0,0,0,36,28,0
30673,20,3,122244,15,9,0,10,3,1,1,0,0,28,28,1
30674,49,5,125892,15,9,1,0,1,1,0,0,0,40,28,1
30675,44,5,155472,2,12,0,14,0,4,1,1151,0,50,28,1
30676,42,5,355728,6,11,0,13,3,1,0,0,0,44,28,1
30677,18,3,245274,1,10,0,10,5,1,0,0,0,16,28,1
30678,18,5,240330,9,8,0,5,5,1,0,0,0,18,28,1
30679,51,5,182944,15,9,4,7,0,4,1,0,0,40,28,1
30680,28,5,264498,4,13,0,14,3,1,1,0,0,40,28,1
30681,39,5,110426,2,12,1,8,2,1,1,15024,0,45,28,0
30682,25,5,166971,15,9,1,0,1,1,0,0,0,52,28,1
30683,41,5,347653,10,15,1,14,1,1,0,0,1977,50,28,0
30684,39,5,33975,1,10,1,0,1,1,0,0,0,40,28,0
30685,42,1,215219,12,7,2,5,0,1,1,0,0,30,28,1
30686,33,5,190772,15,9,0,2,3,1,1,0,1617,40,28,1
30687,63,3,331527,13,6,1,10,1,1,0,0,0,40,28,1
30688,47,5,162494,1,10,5,0,0,1,1,0,0,45,28,0
30689,27,6,85918,4,13,1,1,1,1,0,0,0,68,28,1
30690,39,5,91367,11,14,1,8,1,1,0,0,1848,45,28,0
30691,20,5,182342,1,10,0,12,5,1,0,0,0,40,28,1
30692,49,5,129640,15,9,0,5,3,1,1,0,0,40,28,1
30693,70,3,133536,15,9,1,10,1,1,0,0,0,28,28,1
30694,46,5,148738,15,9,1,9,1,1,0,0,1740,35,28,1
30695,47,5,102583,15,9,1,0,1,1,0,0,0,30,28,0
30696,35,5,111387,5,5,0,13,3,1,0,0,0,40,28,1
30697,24,5,241752,15,9,0,9,3,1,0,0,0,40,28,1
30698,22,3,334593,1,10,0,10,3,1,0,0,0,40,28,1
30699,43,5,101950,4,13,5,5,3,1,1,0,0,35,28,1
30700,60,6,212856,11,14,1,14,1,1,0,0,0,40,36,0
30701,53,5,183973,12,7,1,3,1,1,0,0,0,48,28,0
30702,47,5,142061,1,10,5,8,0,1,1,0,0,40,28,1
30703,34,5,158615,1,10,1,9,1,1,0,0,0,40,28,1
30704,37,5,29145,6,11,0,5,3,1,0,0,0,40,28,1
30705,35,5,40135,15,9,0,5,5,1,0,0,0,30,28,1
30706,23,5,224640,1,10,0,8,3,1,1,0,0,40,28,1
30707,27,3,146651,15,9,1,10,5,1,1,0,0,15,28,1
30708,29,5,167737,15,9,0,11,4,1,0,0,0,50,28,1
30709,23,5,60331,1,10,0,13,3,1,0,0,0,40,28,1
30710,35,5,187167,15,9,5,5,3,1,1,0,0,35,28,1
30711,18,3,157131,15,9,0,10,5,1,1,0,0,12,28,1
30712,27,6,255237,4,13,0,14,3,1,1,0,0,40,28,1
30713,56,3,192325,1,10,5,10,3,1,1,0,0,20,28,1
30714,40,5,163342,15,9,0,2,3,1,1,0,0,70,28,1
30715,31,5,129775,4,13,1,0,1,1,0,0,0,65,28,1
30716,18,5,206008,1,10,0,0,0,1,0,2176,0,40,28,1
30717,25,5,397317,2,12,0,14,3,1,1,0,0,40,28,1
30718,36,5,745768,1,10,0,1,0,4,1,0,0,40,28,1
30719,38,5,141550,13,6,5,13,3,1,0,0,0,40,28,1
30720,52,5,35576,15,9,4,13,3,1,0,0,0,40,28,1
30721,23,5,376383,15,9,0,5,0,1,0,0,0,35,27,1
30722,48,1,200825,1,10,1,8,1,1,0,0,0,30,28,0
30723,34,3,362787,15,9,0,10,0,4,1,0,0,35,28,1
30724,46,5,116789,15,9,1,2,1,1,0,0,0,40,28,0
30725,26,5,160300,15,9,3,1,3,1,0,0,0,40,28,1
30726,47,5,362654,15,9,1,3,1,1,0,0,0,40,28,1
30727,21,3,107801,1,10,0,10,5,1,1,0,0,3,28,1
30728,65,5,170939,4,13,5,14,3,1,0,6723,0,40,28,1
30729,31,6,224234,15,9,1,11,1,4,0,0,0,40,28,1
30730,38,5,478346,15,9,1,8,2,1,1,7688,0,40,28,0
30731,68,5,211162,15,9,1,8,1,1,0,0,0,40,28,1
30732,26,5,147638,4,13,0,2,4,3,1,0,0,40,16,1
30733,42,5,104647,15,9,5,5,3,1,0,0,0,40,28,1
30734,49,5,67365,15,9,1,13,1,1,0,0,0,40,28,0
30735,42,5,230959,4,13,1,2,2,3,1,0,1887,40,38,0
30736,39,5,176335,11,14,1,8,1,1,0,7688,0,65,28,0
30737,31,1,268482,5,5,1,13,1,1,0,0,0,40,28,1
30738,28,4,288731,4,13,1,14,1,1,0,0,0,20,28,1
30739,36,5,231082,4,13,5,14,3,1,1,0,0,50,28,1
30740,42,4,333530,1,10,1,8,2,1,1,0,0,40,28,0
30741,62,5,214288,15,9,1,3,1,1,0,0,0,40,28,1
30742,21,5,118023,15,9,0,12,5,1,0,0,0,24,28,1
30743,21,5,187088,1,10,0,2,5,2,1,0,0,20,1,1
30744,60,3,174073,15,9,1,10,1,1,0,0,0,40,28,1
30745,22,5,133833,1,10,0,5,5,1,1,0,0,25,28,1
30746,30,5,229772,13,6,1,13,1,1,0,0,0,40,28,1
30747,64,5,210082,15,9,4,2,3,1,1,0,0,40,28,1
30748,28,5,119287,4,13,1,8,2,1,1,15024,0,28,28,0
30749,41,1,111772,2,12,1,13,1,1,0,0,1887,40,28,0
30750,25,5,122999,15,9,0,13,4,1,0,0,0,40,28,1
30751,27,5,44767,15,9,1,12,1,1,0,0,0,40,28,1
30752,40,5,200574,2,12,1,7,1,1,0,0,0,44,28,1
30753,58,5,236596,1,10,1,8,1,1,0,0,0,40,28,0
30754,31,5,33124,10,15,0,14,3,1,1,0,0,99,28,1
30755,50,6,308764,15,9,4,11,0,1,1,0,0,40,28,1
30756,27,5,103524,15,9,2,9,0,1,0,0,0,40,28,1
30757,31,3,99483,15,9,0,10,5,0,0,0,0,40,28,1
30758,50,5,230951,4,13,1,0,1,1,0,0,0,40,28,1
30759,45,5,99355,15,9,1,1,1,4,0,0,0,40,28,0
30760,33,5,857532,9,8,0,1,5,4,0,0,0,40,28,1
30761,62,5,81116,1,10,5,2,3,1,0,0,1974,40,28,1
30762,38,5,154410,15,9,1,13,1,1,0,0,2051,40,40,1
30763,19,5,198943,1,10,0,5,5,1,1,0,0,35,28,1
30764,30,5,311696,12,7,1,5,2,4,1,0,0,30,28,1
30765,38,5,252897,1,10,5,0,5,1,1,0,0,25,28,1
30766,42,1,39539,15,9,1,12,1,1,0,0,0,99,28,0
30767,49,0,122066,1,10,5,0,3,1,0,0,0,25,28,1
30768,53,5,110977,11,14,1,8,1,1,0,0,1902,50,28,0
30769,45,6,199590,1,10,1,13,1,1,0,0,1887,40,27,0
30770,24,5,202721,1,10,0,2,5,4,1,0,0,40,28,1
30771,29,5,197565,6,11,0,2,5,1,1,0,0,35,28,1
30772,24,5,206827,1,10,0,0,5,1,1,5060,0,30,28,1
30773,38,8,190895,4,13,1,14,1,1,0,0,0,40,36,0
30774,25,0,158751,6,11,0,11,0,1,0,0,0,55,28,1
30775,51,4,243631,13,6,1,13,1,0,0,0,0,40,28,1
30776,17,3,219277,12,7,0,10,5,1,1,0,0,20,28,1
30777,19,5,45381,1,10,0,2,5,1,1,0,0,8,28,1
30778,38,5,167482,1,10,1,13,1,1,0,0,0,52,28,0
30779,60,5,225014,15,9,5,5,3,1,1,0,0,40,28,1
30780,29,1,405083,15,9,0,0,3,1,0,0,0,40,28,1
30781,66,3,186061,1,10,4,10,0,4,1,0,4356,40,28,1
30782,28,8,24153,13,6,1,5,2,0,1,0,0,40,28,1
30783,36,5,126569,15,9,1,14,1,1,0,0,0,45,37,0
30784,57,3,137658,15,9,1,10,1,2,0,0,0,5,6,1
30785,24,5,315476,2,12,0,13,5,1,0,0,0,40,28,1
30786,43,5,248186,2,12,0,2,3,1,1,0,0,38,28,1
30787,29,0,206903,10,15,1,14,1,1,0,0,0,55,28,0
30788,67,1,191380,10,15,1,14,1,1,0,20051,0,25,28,0
30789,20,5,191910,15,9,0,1,5,1,0,0,0,40,28,1
30790,21,5,145119,1,10,0,5,5,3,0,0,0,20,28,1
30791,20,5,130840,13,6,0,9,5,1,0,0,0,40,28,1
30792,42,5,33126,2,12,1,8,1,1,0,0,0,60,28,0
30793,20,5,334105,1,10,0,5,5,1,1,0,0,10,28,1
30794,19,6,354104,15,9,0,2,5,1,0,0,0,35,28,1
30795,34,5,111985,15,9,1,13,1,1,0,0,0,45,28,1
30796,40,6,321187,4,13,0,14,0,1,1,0,0,45,28,1
30797,33,5,138142,1,10,2,5,0,4,1,0,0,25,28,1
30798,36,5,296999,1,10,5,13,3,1,1,0,0,37,28,1
30799,43,5,155106,2,12,5,13,3,1,0,0,2444,70,28,0
30800,41,6,174491,15,9,2,5,0,4,1,0,0,40,28,1
30801,34,4,173266,15,9,1,7,1,1,0,0,0,40,28,0
30802,33,5,25610,2,12,1,0,1,2,0,0,0,40,7,0
30803,47,5,187563,15,9,1,3,1,1,0,0,0,40,28,1
30804,41,5,196344,8,2,1,0,1,1,0,0,0,50,27,1
30805,40,5,205047,15,9,3,13,3,1,0,0,0,40,28,0
30806,28,5,715938,4,13,0,13,5,4,0,0,0,40,28,1
30807,62,1,224520,15,9,1,0,1,1,0,0,0,90,28,0
30808,29,5,229656,15,9,5,2,0,1,1,0,0,50,28,1
30809,46,5,97883,1,10,5,2,3,1,1,0,0,40,28,1
30810,28,5,131298,15,9,0,5,3,1,0,0,0,60,28,1
30811,57,8,197875,15,9,5,2,3,1,1,0,0,40,28,1
30812,22,5,172766,1,10,0,0,5,1,1,0,0,40,28,1
30813,28,6,175796,2,12,0,2,3,1,1,0,0,40,28,1
30814,24,5,51973,4,13,0,2,3,1,1,0,0,45,28,1
30815,54,1,28186,4,13,5,12,3,1,0,27828,0,50,28,0
30816,22,5,291979,12,7,2,13,3,1,0,0,0,40,28,1
30817,36,4,180752,4,13,0,1,0,4,1,0,0,40,28,1
30818,50,5,234657,1,10,5,2,0,1,1,0,0,40,28,1
30819,18,5,39411,12,7,0,9,5,1,0,0,0,24,28,1
30820,52,4,334273,2,12,1,0,1,1,0,0,0,40,28,0
30821,41,5,192779,0,4,1,5,1,1,0,0,0,40,36,1
30822,21,3,105312,15,9,0,10,3,1,1,0,0,20,28,1
30823,36,5,171676,4,13,0,0,3,1,1,0,1741,40,28,1
30824,34,1,182714,4,13,0,14,3,1,1,0,0,55,28,0
30825,21,5,231866,6,11,0,13,5,1,0,0,0,40,28,1
30826,46,5,102102,15,9,0,8,3,1,0,0,0,40,28,1
30827,57,3,50248,1,10,1,10,1,1,0,0,0,40,28,1
30828,61,6,195519,11,14,0,14,0,1,1,0,0,25,28,1
30829,22,4,34310,1,10,0,11,5,1,0,0,0,25,28,1
30830,33,3,314913,12,7,5,10,5,1,0,0,0,53,28,1
30831,36,4,747719,10,15,1,14,2,1,1,15024,0,50,28,0
30832,43,6,188280,11,14,5,14,0,1,1,914,0,40,28,1
30833,25,5,110978,2,12,1,2,2,3,1,0,0,37,26,0
30834,17,5,79682,13,6,0,6,4,1,0,0,0,30,28,1
30835,45,5,294671,6,11,1,13,1,1,0,4386,0,38,28,0
30836,30,5,340899,10,15,0,14,3,1,0,0,1590,80,28,1
30837,40,5,192259,11,14,0,14,3,1,0,0,0,35,28,1
30838,31,6,190228,11,14,0,8,3,1,0,0,0,45,28,1
30839,42,5,118947,4,13,1,8,1,1,0,0,0,40,28,0
30840,53,5,55861,15,9,1,13,1,1,0,0,0,40,28,0
30841,37,5,238433,8,2,1,11,1,1,0,0,0,40,1,1
30842,37,4,166744,15,9,3,5,0,1,1,0,0,20,28,1
30843,54,5,144586,1,10,1,0,2,1,1,0,0,40,28,0
30844,36,5,134367,15,9,5,5,5,1,1,0,0,30,28,1
30845,46,5,133616,1,10,5,2,0,1,1,0,0,40,28,1
30846,46,5,203039,4,13,1,0,1,1,0,0,0,48,28,1
30847,32,5,217460,5,5,1,11,1,1,0,0,0,50,28,1
30848,17,5,106733,12,7,0,13,5,1,0,594,0,40,28,1
30849,42,4,212027,4,13,5,14,3,4,0,0,0,40,28,1
30850,37,6,126569,15,9,0,13,3,1,0,0,0,40,28,1
30851,29,5,289960,15,9,1,3,1,1,0,0,0,48,28,1
30852,54,5,174102,4,13,1,8,1,1,0,0,0,40,28,0
30853,38,5,181716,9,8,1,13,1,1,0,0,0,48,28,1
30854,46,6,172822,15,9,1,11,1,1,0,0,0,40,28,1
30855,24,5,293091,15,9,1,9,1,1,0,0,0,40,28,1
30856,57,5,107443,8,2,1,9,1,1,0,0,0,40,23,1
30857,59,5,95283,8,2,1,3,1,1,0,0,0,40,28,1
30858,33,5,65278,4,13,1,8,1,1,0,0,0,40,28,0
30859,35,5,220943,15,9,5,5,0,4,1,0,1594,40,28,1
30860,53,5,257940,15,9,1,3,1,1,0,2829,0,40,28,1
30861,26,5,134945,15,9,0,3,4,1,0,0,0,40,28,1
30862,55,1,105582,11,14,1,0,1,1,0,2228,0,50,28,1
30863,46,5,169324,15,9,2,5,3,4,1,0,0,45,11,1
30864,44,4,98989,4,13,1,14,1,0,0,0,0,38,28,0
30865,30,1,113838,6,11,1,0,1,1,0,3137,0,60,0,1
30866,24,5,143436,1,10,0,9,5,1,0,0,0,24,28,1
30867,32,5,143604,13,6,3,5,3,4,1,0,0,37,28,1
30868,35,5,226311,4,13,0,0,3,1,1,0,0,40,28,1
30869,67,5,94610,11,14,1,0,1,1,0,0,0,30,28,0
30870,56,1,26716,4,13,1,8,1,1,0,0,0,20,28,0
30871,26,5,160261,11,14,0,14,3,3,0,0,0,20,26,1
30872,46,5,117310,2,12,4,7,0,1,1,6497,0,40,28,1
30873,52,5,154342,15,9,1,13,1,1,0,0,0,48,28,0
30874,38,1,89202,1,10,5,13,3,1,0,0,0,40,28,1
30875,31,5,174704,15,9,5,0,0,4,0,0,0,50,28,1
30876,53,5,153486,15,9,2,11,3,1,0,0,0,30,28,1
30877,27,5,360097,15,9,0,9,3,4,0,0,0,40,28,1
30878,39,5,230356,4,13,0,2,3,1,1,0,0,40,28,1
30879,22,5,163870,15,9,0,3,5,1,0,0,0,40,28,1
30880,37,5,199753,1,10,1,13,1,1,0,0,0,35,28,0
30881,20,5,333505,15,9,0,2,5,1,0,0,0,30,25,1
30882,60,6,149281,15,9,1,1,1,1,0,0,0,40,28,1
30883,51,5,138514,6,11,5,7,0,4,1,0,0,48,28,1
30884,57,8,66504,10,15,5,14,3,1,1,0,0,50,28,0
30885,59,5,206487,1,10,1,13,1,1,0,0,0,40,28,0
30886,37,5,170020,15,9,1,13,1,1,0,0,0,40,28,1
30887,35,5,217605,15,9,1,9,2,1,1,0,0,40,28,1
30888,43,5,145711,1,10,1,0,1,1,0,0,0,72,28,0
30889,17,5,169155,9,8,0,5,5,1,0,0,0,35,28,1
30890,45,5,34127,4,13,1,14,1,1,0,0,0,50,28,0
30891,18,5,110142,15,9,0,0,5,1,1,0,0,40,28,1
30892,52,5,222646,9,8,2,3,4,1,1,0,0,40,1,1
30893,18,5,182643,1,10,0,9,5,1,0,0,0,9,28,1
30894,20,5,303565,1,10,0,9,5,4,0,0,0,40,0,1
30895,34,5,140092,15,9,0,7,3,1,0,0,0,40,28,1
30896,19,5,178811,15,9,0,3,5,4,1,0,0,20,28,1
30897,18,3,267399,9,8,0,10,5,1,1,0,0,12,28,1
30898,17,6,192387,5,5,0,5,5,1,0,0,0,45,28,1
30899,30,8,127610,4,13,0,2,3,1,1,0,0,35,28,1
30900,29,5,258862,4,13,0,13,3,1,1,0,0,45,28,1
30901,30,5,225231,1,10,5,8,3,1,0,8614,0,50,28,0
30902,18,5,174926,5,5,0,5,5,1,0,0,0,15,36,1
30903,50,4,238187,4,13,5,2,3,4,1,0,0,37,28,1
30904,22,5,191444,15,9,0,0,4,1,0,0,0,40,28,1
30905,21,5,198822,15,9,0,2,5,1,1,0,0,35,28,1
30906,39,1,251323,5,5,1,12,4,1,0,0,0,40,1,1
30907,20,5,168187,1,10,0,5,4,1,1,4416,0,25,28,1
30908,62,5,370881,2,12,4,5,3,1,1,0,0,7,28,1
30909,32,5,198183,1,10,5,8,3,1,1,0,0,38,28,1
30910,38,5,210610,2,12,1,7,1,1,0,0,0,40,28,0
30911,32,5,269182,1,10,2,7,0,4,1,3887,0,40,28,1
30912,55,5,141727,4,13,1,2,2,1,1,3464,0,40,28,1
30913,38,5,185848,11,14,1,8,1,1,0,99999,0,70,28,0
30914,34,5,46746,12,7,0,5,3,1,0,0,0,30,28,1
30915,28,5,120475,15,9,0,5,5,1,0,0,0,20,28,1
30916,26,5,135845,1,10,0,0,3,1,1,0,0,37,28,1
30917,41,5,310255,15,9,1,0,1,1,0,0,0,40,28,1
30918,61,4,379885,7,16,1,14,1,1,0,0,1902,40,28,0
30919,75,1,31428,15,9,1,12,1,1,0,3456,0,40,28,1
30920,21,5,211013,6,11,1,5,4,1,1,0,0,50,27,1
30921,50,5,175029,15,9,1,9,1,1,0,0,0,40,28,0
30922,49,0,119539,1,10,1,8,1,1,0,0,0,60,36,0
30923,26,5,247025,15,9,1,11,1,1,0,0,0,65,28,1
30924,39,5,252327,0,4,0,5,5,1,0,0,0,40,27,1
30925,24,1,375313,1,10,0,14,3,3,0,0,0,40,28,1
30926,56,5,107165,15,9,1,9,1,1,0,0,0,18,28,1
30927,17,5,108470,12,7,0,5,5,4,0,0,0,17,28,1
30928,37,5,150057,15,9,1,13,1,1,0,0,0,52,28,0
